Address,Rooms,Type,Price,Method,SellerG,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
25885.0,4,0.0,1750000.0,2.0,120.0,16.7,3150.0,4.0,1.0,2.0,655.0,161.0,1970.0,21.0,-37.87173,145.15267,0.0,15321.0
1481.0,2,2.0,1100000.0,2.0,262.0,16.7,3150.0,2.0,1.0,1.0,258.0,106.0,1980.0,21.0,-37.88245,145.15982,0.0,15321.0
9801.0,4,0.0,910000.0,2.0,142.0,16.7,3150.0,4.0,2.0,2.0,280.0,194.0,1998.0,21.0,-37.8792,145.15437,0.0,15321.0
21649.0,3,1.0,910000.0,1.0,120.0,16.7,3150.0,3.0,2.0,2.0,0.0,136.0,1965.280723201647,21.0,-37.8993,145.15135,0.0,15321.0
25922.0,4,0.0,750000.0,0.0,19.0,11.2,3046.0,4.0,2.0,3.0,659.0,136.0,1965.280723201647,24.0,-37.70619,144.92916,2.0,8870.0
6190.0,3,0.0,695000.0,2.0,252.0,11.2,3046.0,3.0,1.0,2.0,649.0,95.0,1955.0,24.0,-37.69777,144.91952,2.0,8870.0
9375.0,2,1.0,910000.0,5.0,300.0,11.2,3046.0,2.0,2.0,2.0,240.0,136.0,1965.280723201647,24.0,-37.70101,144.92418,2.0,8870.0
19071.0,3,0.0,817000.0,2.0,262.0,16.1,3088.0,3.0,2.0,1.0,610.0,21.0,1970.0,0.0,-37.71437,145.10112,2.0,8524.0
7049.0,3,0.0,760000.0,2.0,19.0,16.1,3088.0,3.0,1.0,3.0,570.0,136.0,1965.280723201647,0.0,-37.70817,145.10028,2.0,8524.0
96.0,3,0.0,680000.0,2.0,19.0,20.4,3059.0,3.0,2.0,1.0,650.0,204.0,1990.0,11.0,-37.64049,144.8846,2.0,4864.0
23006.0,5,0.0,1170000.0,2.0,19.0,20.4,3059.0,5.0,3.0,5.0,1750.0,310.0,1990.0,11.0,-37.65439,144.89113,2.0,4864.0
11021.0,5,0.0,830000.0,5.0,259.0,20.4,3059.0,5.0,4.0,5.0,602.0,264.0,2001.0,11.0,-37.65039,144.89948,2.0,4864.0
3281.0,3,0.0,731000.0,2.0,213.0,11.2,3046.0,3.0,1.0,2.0,608.0,136.0,1965.280723201647,24.0,-37.70527,144.95084,2.0,2606.0
9697.0,3,0.0,827000.0,2.0,37.0,11.2,3046.0,3.0,1.0,2.0,676.0,113.0,1960.0,24.0,-37.70328,144.94161,2.0,2606.0
8713.0,3,1.0,627000.0,2.0,300.0,11.2,3046.0,3.0,2.0,2.0,0.0,139.0,2013.0,24.0,-37.70903,144.93995,2.0,2606.0
7792.0,3,0.0,910000.0,0.0,19.0,11.2,3046.0,3.0,2.0,2.0,607.0,172.0,1950.0,24.0,-37.71221,144.9383,2.0,2606.0
7924.0,3,0.0,680000.0,2.0,143.0,32.3,3803.0,3.0,1.0,2.0,795.0,136.0,1970.0,5.0,-38.00533,145.26907,4.0,3728.0
22545.0,3,2.0,910000.0,5.0,44.0,13.8,3188.0,3.0,2.0,2.0,0.0,136.0,1965.280723201647,1.0,-37.93464,144.99601,5.0,5454.0
15037.0,3,0.0,910000.0,0.0,184.0,13.8,3188.0,3.0,2.0,2.0,622.0,161.0,1940.0,1.0,-37.93469,145.01087,5.0,5454.0
13673.0,3,2.0,690000.0,2.0,241.0,5.3,3122.0,3.0,1.0,1.0,1396.0,95.88,1965.0,2.0,-37.81415,145.03082,5.0,11308.0
24701.0,2,2.0,1022000.0,2.0,142.0,5.3,3122.0,2.0,1.0,1.0,2267.0,104.0,1930.0,2.0,-37.82193,145.01749,5.0,11308.0
6665.0,5,0.0,5510000.0,2.0,258.0,5.3,3122.0,5.0,2.0,5.0,820.0,300.0,1971.0,2.0,-37.83031,145.02973,5.0,11308.0
18867.0,4,0.0,3335000.0,2.0,151.0,5.3,3122.0,4.0,2.0,2.0,371.0,276.0,1890.0,2.0,-37.81474,145.02609,5.0,11308.0
25729.0,1,2.0,910000.0,0.0,97.0,5.3,3122.0,1.0,1.0,1.0,1312.0,60.0,1966.0,2.0,-37.81668,145.03298,5.0,11308.0
5270.0,1,2.0,560000.0,2.0,151.0,5.3,3122.0,1.0,1.0,1.0,0.0,47.0,1970.0,2.0,-37.82694,145.03094,5.0,11308.0
8064.0,3,2.0,970000.0,2.0,184.0,5.3,3122.0,3.0,2.0,2.0,0.0,136.0,1965.280723201647,2.0,-37.83,145.04186,5.0,11308.0
8488.0,2,0.0,1790000.0,2.0,184.0,5.3,3122.0,2.0,2.0,2.0,460.0,136.0,1958.0,2.0,-37.83432,145.04152,5.0,11308.0
21606.0,2,2.0,805000.0,2.0,142.0,5.3,3122.0,2.0,1.0,1.0,0.0,84.0,1965.0,2.0,-37.82258,145.0193,5.0,11308.0
10464.0,3,0.0,1875000.0,2.0,142.0,6.2,3123.0,3.0,2.0,1.0,282.0,141.0,1890.0,2.0,-37.82911,145.04531,5.0,6482.0
8224.0,4,0.0,2320000.0,2.0,258.0,6.2,3123.0,4.0,2.0,2.0,528.0,199.0,1980.0,2.0,-37.83539,145.0431,5.0,6482.0
9492.0,3,1.0,1465000.0,2.0,142.0,6.2,3123.0,3.0,2.0,2.0,265.0,177.0,2010.0,2.0,-37.84506,145.05246,5.0,6482.0
5266.0,3,1.0,701000.0,5.0,242.0,21.3,3135.0,3.0,2.0,2.0,173.0,140.0,2009.0,17.0,-37.8327,145.2348,0.0,3794.0
22757.0,3,0.0,850000.0,2.0,97.0,21.3,3135.0,3.0,1.0,2.0,797.0,136.0,1965.280723201647,17.0,-37.83058,145.23071,0.0,3794.0
8449.0,4,0.0,910000.0,4.0,19.0,21.3,3135.0,4.0,3.0,2.0,1509.0,329.24,1990.0,17.0,-37.83529,145.25066,0.0,3794.0
479.0,4,0.0,910000.0,0.0,242.0,21.3,3135.0,4.0,3.0,2.0,1167.0,321.0,1970.0,17.0,-37.83013,145.2599,0.0,3794.0
23958.0,3,0.0,885000.0,7.0,203.0,8.8,3081.0,3.0,1.0,1.0,592.0,125.0,1960.0,0.0,-37.73736,145.05603,0.0,2947.0
13475.0,3,0.0,1190000.0,3.0,44.0,16.0,3190.0,3.0,1.0,1.0,635.0,136.0,1965.280723201647,1.0,-37.94654,145.04863,5.0,4794.0
16931.0,3,0.0,485000.0,5.0,37.0,18.0,3037.0,3.0,2.0,1.0,453.0,153.0,1997.0,3.0,-37.68811,144.74999,6.0,5556.0
5913.0,3,0.0,910000.0,4.0,19.0,18.4,3029.0,3.0,1.0,0.0,578.0,100.0,1980.0,30.0,-37.86587,144.71039,6.0,13830.0
10826.0,3,0.0,530000.0,2.0,347.0,18.4,3029.0,3.0,2.0,2.0,530.0,136.0,1965.280723201647,30.0,-37.86515,144.66671,6.0,13830.0
1634.0,3,0.0,515000.0,2.0,347.0,18.4,3029.0,3.0,1.0,2.0,565.0,136.0,1965.280723201647,30.0,-37.86852,144.68039,6.0,13830.0
20357.0,4,0.0,1305000.0,2.0,262.0,18.4,3029.0,4.0,2.0,0.0,4606.0,136.0,1965.280723201647,30.0,-37.84931,144.6942,6.0,13830.0
10649.0,3,0.0,555500.0,2.0,347.0,18.4,3029.0,3.0,2.0,1.0,557.0,136.0,1971.0,30.0,-37.87498,144.69617,6.0,13830.0
24467.0,3,0.0,910000.0,4.0,19.0,18.4,3029.0,3.0,2.0,2.0,661.0,136.0,1985.0,30.0,-37.85686,144.68311,6.0,13830.0
1041.0,2,2.0,910000.0,2.0,341.0,12.3,3166.0,2.0,1.0,1.0,143.0,136.0,1965.280723201647,21.0,-37.90116,145.08124,5.0,3145.0
24285.0,2,0.0,910000.0,5.0,203.0,7.8,3079.0,2.0,1.0,2.0,576.0,136.0,1965.280723201647,0.0,-37.77693,145.03671,0.0,5549.0
12710.0,4,0.0,1350000.0,0.0,213.0,7.8,3079.0,4.0,1.0,2.0,587.0,136.0,1965.280723201647,0.0,-37.76737,145.03944,0.0,5549.0
21734.0,3,2.0,910000.0,2.0,203.0,7.8,3079.0,3.0,2.0,1.0,0.0,145.0,2006.0,0.0,-37.75822,145.05056,0.0,5549.0
642.0,3,0.0,1300000.0,0.0,213.0,7.8,3079.0,3.0,2.0,2.0,334.0,128.0,2005.0,0.0,-37.76538,145.04964,0.0,5549.0
21378.0,3,0.0,2525000.0,7.0,203.0,7.8,3079.0,3.0,2.0,1.0,805.0,261.0,1930.0,0.0,-37.7714,145.05963,0.0,1554.0
9062.0,2,2.0,535000.0,2.0,213.0,7.8,3079.0,2.0,1.0,1.0,0.0,136.0,1965.280723201647,0.0,-37.77127,145.0499,0.0,1554.0
20867.0,3,0.0,580000.0,5.0,4.0,15.5,3038.0,3.0,1.0,4.0,677.0,136.0,1965.280723201647,3.0,-37.72188,144.81489,6.0,3656.0
22038.0,3,0.0,670000.0,3.0,213.0,10.4,3042.0,3.0,1.0,2.0,647.0,126.0,1975.0,3.0,-37.72544,144.85259,6.0,1119.0
25788.0,3,1.0,855000.0,2.0,213.0,3.4,3031.0,3.0,2.0,1.0,68.0,136.0,1965.280723201647,18.0,-37.79554,144.91679,2.0,5263.0
20317.0,2,0.0,990000.0,5.0,213.0,3.4,3031.0,2.0,1.0,0.0,165.0,105.7,1930.0,18.0,-37.7902,144.93192,2.0,5263.0
18997.0,4,0.0,910000.0,2.0,184.0,5.4,3101.0,4.0,4.0,2.0,451.0,136.0,1965.280723201647,2.0,-37.80972,145.04537,5.0,10331.0
13789.0,2,2.0,630000.0,2.0,170.0,5.4,3101.0,2.0,1.0,1.0,1037.0,136.0,1960.0,2.0,-37.80897,145.04759,5.0,10331.0
13808.0,2,1.0,942000.0,2.0,347.0,5.4,3101.0,2.0,1.0,1.0,0.0,109.0,1975.0,2.0,-37.81439,145.04237,5.0,10331.0
4802.0,2,0.0,912500.0,2.0,87.0,5.4,3101.0,2.0,1.0,2.0,239.0,136.0,1965.280723201647,2.0,-37.8008,145.04336,5.0,10331.0
1107.0,1,2.0,515000.0,2.0,184.0,5.4,3101.0,1.0,1.0,1.0,0.0,62.0,1900.0,2.0,-37.80468,145.03614,5.0,10331.0
8366.0,4,0.0,910000.0,0.0,97.0,5.4,3101.0,4.0,3.0,2.0,446.0,136.0,1965.280723201647,2.0,-37.79734,145.02714,5.0,10331.0
13839.0,2,2.0,672000.0,2.0,213.0,5.4,3101.0,2.0,1.0,1.0,710.0,136.0,1960.0,2.0,-37.8055,145.038,5.0,10331.0
2557.0,4,0.0,2162000.0,2.0,142.0,7.3,3102.0,4.0,2.0,3.0,794.0,192.0,1950.0,2.0,-37.79172,145.05863,5.0,2671.0
847.0,3,1.0,910000.0,2.0,219.0,7.3,3102.0,3.0,2.0,2.0,0.0,185.0,2002.0,2.0,-37.79331,145.0616,5.0,2671.0
23062.0,3,0.0,2260000.0,2.0,142.0,7.3,3102.0,3.0,2.0,4.0,753.0,280.0,1937.0,2.0,-37.79017,145.06381,5.0,2671.0
8210.0,4,0.0,745000.0,2.0,49.0,25.2,3173.0,4.0,2.0,1.0,624.0,159.0,1969.0,9.0,-37.9887,145.16158,4.0,8459.0
25576.0,3,0.0,910000.0,4.0,19.0,14.0,3021.0,3.0,2.0,3.0,546.0,119.0,1975.0,3.0,-37.73295,144.77795,6.0,2878.0
2159.0,4,0.0,800001.0,5.0,252.0,12.1,3083.0,4.0,1.0,2.0,467.0,120.0,1970.0,6.0,-37.7126,145.02996,2.0,1414.0
22572.0,3,0.0,1180000.0,7.0,139.0,6.4,3012.0,3.0,1.0,1.0,335.0,136.0,1965.280723201647,16.0,-37.80742,144.88297,6.0,1808.0
16501.0,3,0.0,521000.0,2.0,262.0,16.3,3075.0,3.0,1.0,2.0,589.0,100.0,1975.0,29.0,-37.67056,145.03698,2.0,8279.0
22710.0,3,1.0,910000.0,5.0,213.0,6.4,3012.0,3.0,2.0,2.0,218.0,136.0,1965.280723201647,16.0,-37.78366,144.87402,6.0,3873.0
760.0,2,1.0,910000.0,2.0,184.0,5.9,3144.0,2.0,1.0,2.0,195.0,136.0,1965.280723201647,27.0,-37.86916,145.03565,5.0,4675.0
24202.0,3,0.0,910000.0,2.0,142.0,5.9,3144.0,3.0,2.0,2.0,660.0,187.0,1900.0,27.0,-37.86036,145.03537,5.0,4675.0
5035.0,3,0.0,4900000.0,7.0,151.0,5.9,3144.0,3.0,4.0,2.0,950.0,136.0,1965.280723201647,27.0,-37.85905,145.03229,5.0,4675.0
21709.0,2,2.0,592000.0,2.0,109.0,5.9,3144.0,2.0,1.0,1.0,0.0,72.9,1977.0,27.0,-37.86824,145.03504,5.0,4675.0
7317.0,4,0.0,910000.0,2.0,184.0,5.9,3144.0,4.0,2.0,3.0,1006.0,136.0,1965.280723201647,27.0,-37.84884,145.03431,5.0,4675.0
3024.0,1,2.0,455000.0,2.0,28.0,5.9,3144.0,1.0,1.0,1.0,1112.0,45.4,1965.280723201647,27.0,-37.86561,145.03602,5.0,4675.0
1824.0,4,0.0,910000.0,2.0,184.0,8.4,3145.0,4.0,2.0,5.0,699.0,136.0,1965.280723201647,27.0,-37.86743,145.04656,5.0,8801.0
23019.0,3,0.0,2265000.0,2.0,184.0,8.4,3145.0,3.0,2.0,2.0,531.0,136.0,1965.280723201647,27.0,-37.86749,145.05122,5.0,8801.0
20091.0,3,0.0,1780000.0,2.0,184.0,8.4,3145.0,3.0,2.0,2.0,580.0,146.0,1930.0,27.0,-37.8683,145.03909,5.0,8801.0
21773.0,2,2.0,910000.0,0.0,309.0,8.4,3145.0,2.0,1.0,1.0,0.0,69.5,1950.0,27.0,-37.8677,145.0392,5.0,8801.0
9336.0,2,2.0,585000.0,2.0,37.0,4.3,3032.0,2.0,2.0,2.0,37000.0,90.0,2004.0,16.0,-37.77518,144.89254,6.0,4918.0
2792.0,4,0.0,1085000.0,5.0,28.0,4.3,3032.0,4.0,2.0,2.0,238.0,221.3,2007.0,16.0,-37.7833,144.89717,6.0,4918.0
15243.0,4,0.0,1680000.0,0.0,347.0,11.4,3204.0,4.0,2.0,2.0,568.0,136.0,1965.280723201647,8.0,-37.90688,145.02827,5.0,2397.0
26015.0,3,0.0,910000.0,4.0,19.0,31.7,3337.0,3.0,2.0,2.0,587.0,121.6,1975.0,19.0,-37.68841,144.57314,7.0,3600.0
265.0,4,0.0,400000.0,2.0,344.0,31.7,3337.0,4.0,2.0,2.0,643.0,30.0,1965.280723201647,19.0,-37.68834,144.56803,7.0,3600.0
14628.0,3,0.0,910000.0,1.0,344.0,31.7,3337.0,3.0,1.0,2.0,590.0,136.0,1965.280723201647,19.0,-37.67765,144.57269,7.0,3600.0
454.0,4,0.0,355000.0,2.0,260.0,29.8,3338.0,4.0,2.0,1.0,766.0,147.0,1980.0,19.0,-37.69791,144.5807,7.0,4718.0
8223.0,5,0.0,355000.0,2.0,260.0,31.7,3337.0,5.0,2.0,2.0,666.0,156.0,1976.0,19.0,-37.67523,144.55833,3.0,6065.0
1610.0,3,1.0,815000.0,5.0,347.0,20.0,3194.0,3.0,3.0,2.0,93.0,136.0,1965.280723201647,12.0,-37.97917,145.07573,4.0,6162.0
9411.0,2,1.0,800000.0,5.0,126.0,20.0,3194.0,2.0,1.0,1.0,0.0,104.0,1980.0,12.0,-37.98937,145.06723,4.0,6162.0
23404.0,3,0.0,885000.0,2.0,347.0,20.0,3194.0,3.0,1.0,2.0,530.0,129.0,1980.0,12.0,-37.97584,145.08107,4.0,6162.0
22052.0,3,0.0,910000.0,8.0,300.0,25.9,3754.0,3.0,2.0,2.0,714.0,222.0,2013.0,29.0,-37.60748,145.08496,2.0,5812.0
22429.0,3,0.0,2010000.0,2.0,56.0,3.0,3206.0,3.0,1.0,0.0,207.0,128.0,1890.0,26.0,-37.85356,144.96415,5.0,2019.0
25929.0,3,0.0,910000.0,5.0,184.0,3.0,3206.0,3.0,2.0,0.0,185.0,125.0,1910.0,26.0,-37.85016,144.9613,5.0,2019.0
9910.0,6,0.0,5600000.0,0.0,184.0,3.0,3206.0,6.0,4.0,2.0,472.0,328.0,1915.0,26.0,-37.85231,144.96373,5.0,2019.0
8443.0,3,0.0,1850000.0,0.0,56.0,3.0,3206.0,3.0,2.0,1.0,321.0,136.0,1965.280723201647,26.0,-37.85411,144.96409,5.0,2019.0
21077.0,3,0.0,663500.0,5.0,204.0,17.9,3082.0,3.0,2.0,1.0,991.0,136.0,1965.280723201647,29.0,-37.65887,145.06254,2.0,10529.0
16496.0,4,0.0,732000.0,2.0,120.0,17.9,3082.0,3.0,2.0,1.0,808.0,184.0,1980.0,29.0,-37.67348,145.06982,2.0,10529.0
22812.0,4,0.0,720000.0,2.0,120.0,17.9,3082.0,4.0,2.0,3.0,649.0,158.0,1985.0,29.0,-37.67681,145.06414,2.0,10529.0
21389.0,3,0.0,556500.0,2.0,159.0,17.9,3082.0,3.0,1.0,2.0,526.0,113.2,1985.0,29.0,-37.67561,145.05641,2.0,10529.0
18637.0,2,0.0,910000.0,4.0,327.0,17.2,3132.0,2.0,1.0,1.0,525.0,106.0,1950.0,28.0,-37.80871,145.19864,0.0,6871.0
21511.0,3,0.0,910000.0,8.0,191.0,17.2,3132.0,3.0,2.0,2.0,809.0,136.0,1965.280723201647,28.0,-37.81794,145.20695,0.0,6871.0
17251.0,3,2.0,569000.0,2.0,213.0,16.2,3094.0,3.0,1.0,2.0,280.0,136.0,1987.0,0.0,-37.73103,145.13404,0.0,3891.0
15621.0,3,0.0,1850000.0,5.0,189.0,6.2,3039.0,3.0,2.0,2.0,596.0,203.0,1950.0,22.0,-37.76086,144.90497,6.0,6232.0
3306.0,2,0.0,1090000.0,5.0,189.0,6.2,3039.0,2.0,1.0,0.0,233.0,136.0,1965.280723201647,22.0,-37.76919,144.91186,6.0,6232.0
3828.0,1,2.0,910000.0,2.0,213.0,6.2,3039.0,1.0,1.0,1.0,0.0,136.0,1970.0,22.0,-37.7581,144.92484,6.0,6232.0
11965.0,2,0.0,760000.0,0.0,19.0,6.2,3039.0,2.0,1.0,0.0,251.0,110.0,1980.0,22.0,-37.76856,144.90577,6.0,6232.0
21917.0,4,0.0,910000.0,6.0,213.0,6.2,3039.0,4.0,3.0,2.0,296.0,219.0,1890.0,22.0,-37.7632,144.92968,6.0,6232.0
8388.0,3,0.0,1090500.0,2.0,341.0,14.3,3189.0,3.0,2.0,2.0,347.0,136.0,1955.0,12.0,-37.94274,145.05783,5.0,2555.0
7507.0,5,0.0,872000.0,5.0,188.0,26.5,3138.0,5.0,2.0,2.0,1254.0,186.75,1980.0,32.0,-37.79026,145.33738,1.0,8280.0
14787.0,3,0.0,730000.0,5.0,97.0,26.5,3138.0,3.0,2.0,2.0,947.0,104.0,1978.0,32.0,-37.76517,145.3298,1.0,8280.0
17057.0,1,2.0,519000.0,2.0,309.0,21.5,3195.0,1.0,1.0,1.0,0.0,136.0,1970.0,12.0,-38.00508,145.08189,4.0,3650.0
1375.0,4,1.0,1170000.0,2.0,347.0,21.5,3195.0,4.0,2.0,2.0,312.0,179.0,2004.0,12.0,-38.002,145.08916,4.0,3650.0
1341.0,2,2.0,720000.0,2.0,262.0,14.2,3149.0,2.0,1.0,1.0,198.0,136.0,1965.280723201647,21.0,-37.87135,145.14334,0.0,13366.0
14052.0,2,2.0,572000.0,2.0,262.0,14.2,3149.0,2.0,1.0,1.0,173.0,136.0,1970.0,21.0,-37.87142,145.14503,0.0,13366.0
10154.0,3,0.0,910000.0,7.0,142.0,14.2,3149.0,3.0,1.0,2.0,838.0,131.0,1970.0,21.0,-37.86083,145.11666,0.0,13366.0
22994.0,3,0.0,1640000.0,0.0,44.0,14.2,3149.0,3.0,1.0,2.0,911.0,136.0,1965.280723201647,21.0,-37.86906,145.14394,0.0,13366.0
373.0,2,0.0,910000.0,4.0,19.0,14.2,3149.0,2.0,1.0,2.0,760.0,136.0,1965.280723201647,21.0,-37.8796,145.13925,0.0,13366.0
9140.0,3,1.0,1011000.0,2.0,191.0,14.2,3149.0,3.0,2.0,2.0,297.0,135.0,2001.0,21.0,-37.8605,145.12853,0.0,13366.0
14479.0,5,0.0,1450000.0,2.0,136.0,14.2,3149.0,5.0,2.0,2.0,728.0,136.0,1965.280723201647,21.0,-37.88409,145.12369,0.0,13366.0
8094.0,3,0.0,880000.0,3.0,213.0,18.8,3170.0,3.0,2.0,2.0,705.0,136.0,1965.280723201647,21.0,-37.92266,145.16733,4.0,7113.0
3448.0,4,0.0,910000.0,0.0,262.0,18.8,3170.0,4.0,2.0,2.0,913.0,204.0,1980.0,21.0,-37.93173,145.19475,4.0,7113.0
21492.0,5,0.0,910000.0,5.0,19.0,18.8,3170.0,5.0,3.0,2.0,524.0,290.0,2009.0,21.0,-37.92714,145.19112,4.0,7113.0
4208.0,3,0.0,1256000.0,2.0,341.0,10.1,3163.0,3.0,2.0,2.0,335.0,136.0,1965.280723201647,8.0,-37.90423,145.06168,5.0,4442.0
24702.0,1,2.0,330000.0,2.0,347.0,10.1,3163.0,1.0,1.0,1.0,0.0,136.0,1965.280723201647,8.0,-37.89166,145.06718,5.0,4442.0
14029.0,2,2.0,670000.0,0.0,44.0,10.1,3163.0,2.0,1.0,2.0,0.0,136.0,1965.280723201647,8.0,-37.89814,145.07455,5.0,4442.0
6466.0,4,0.0,910000.0,3.0,44.0,10.1,3163.0,4.0,2.0,1.0,556.0,136.0,1965.280723201647,8.0,-37.89528,145.06564,5.0,4442.0
536.0,2,2.0,602000.0,2.0,347.0,10.1,3163.0,2.0,1.0,1.0,1166.0,136.0,1965.280723201647,8.0,-37.88674,145.07234,5.0,4442.0
14353.0,7,0.0,910000.0,1.0,159.0,34.1,3805.0,7.0,1.0,1.0,1345.0,136.0,1965.280723201647,5.0,-38.02975,145.30925,4.0,9376.0
14028.0,2,2.0,910000.0,0.0,337.0,6.2,3015.0,2.0,1.0,2.0,175.0,136.0,1965.280723201647,10.0,-37.84978,144.88914,6.0,5498.0
19741.0,1,2.0,910000.0,0.0,337.0,6.2,3015.0,1.0,1.0,1.0,0.0,136.0,1970.0,10.0,-37.83811,144.87659,6.0,5498.0
22001.0,4,0.0,1337000.0,2.0,19.0,10.4,3042.0,4.0,2.0,2.0,650.0,254.0,1955.0,22.0,-37.74103,144.88496,6.0,2291.0
13433.0,3,1.0,910000.0,5.0,189.0,10.4,3042.0,3.0,2.0,1.0,292.0,196.0,2017.0,22.0,-37.74074,144.8908,6.0,2291.0
10589.0,2,0.0,970000.0,2.0,135.0,1.8,3051.0,2.0,1.0,0.0,102.0,66.0,1900.0,18.0,-37.79489,144.94207,2.0,6821.0
18123.0,3,0.0,1232000.0,2.0,213.0,5.3,3070.0,3.0,1.0,1.0,352.0,136.0,1900.0,6.0,-37.76708,144.99624,2.0,11364.0
8006.0,4,1.0,950000.0,7.0,142.0,15.4,3131.0,4.0,2.0,2.0,338.0,136.0,1965.280723201647,15.0,-37.81065,145.17309,0.0,4973.0
17227.0,2,2.0,460000.0,2.0,37.0,11.2,3046.0,2.0,1.0,1.0,106.0,136.0,1965.280723201647,24.0,-37.72326,144.91681,2.0,2651.0
11357.0,4,0.0,1138000.0,3.0,213.0,11.2,3046.0,4.0,2.0,2.0,697.0,189.0,1960.0,24.0,-37.72001,144.91683,2.0,2651.0
7815.0,4,0.0,1410000.0,0.0,341.0,12.3,3166.0,4.0,2.0,2.0,568.0,136.0,1965.280723201647,21.0,-37.9054,145.08669,5.0,3224.0
14673.0,3,0.0,1245000.0,2.0,341.0,12.3,3166.0,3.0,1.0,1.0,545.0,136.0,1965.280723201647,21.0,-37.90626,145.08653,5.0,3224.0
17644.0,2,0.0,1114000.0,2.0,262.0,12.3,3166.0,2.0,1.0,1.0,703.0,90.0,1960.0,21.0,-37.90241,145.12378,5.0,2547.0
13552.0,3,2.0,740000.0,2.0,44.0,12.3,3166.0,3.0,1.0,1.0,211.0,90.0,2004.0,21.0,-37.89941,145.11523,5.0,2547.0
19145.0,4,0.0,1120000.0,2.0,44.0,15.5,3167.0,4.0,2.0,2.0,564.0,161.0,1975.0,12.0,-37.93543,145.08408,4.0,3692.0
18658.0,3,0.0,945000.0,2.0,341.0,15.5,3167.0,3.0,1.0,2.0,640.0,136.0,1965.280723201647,12.0,-37.93646,145.08728,4.0,3692.0
24568.0,1,2.0,280000.0,5.0,309.0,11.4,3204.0,1.0,1.0,1.0,821.0,33.0,1975.0,8.0,-37.90296,145.04637,5.0,3578.0
14390.0,2,2.0,485000.0,5.0,109.0,11.4,3204.0,2.0,1.0,1.0,0.0,72.0,2012.0,8.0,-37.90335,145.03718,5.0,3578.0
10445.0,3,0.0,1315000.0,5.0,44.0,21.5,3195.0,3.0,2.0,2.0,627.0,197.0,1950.0,12.0,-37.99544,145.08727,4.0,5087.0
17561.0,3,2.0,1770000.0,2.0,341.0,1.8,3052.0,3.0,2.0,1.0,2431.0,70.0,1999.0,18.0,-37.78212,144.95755,2.0,2309.0
3492.0,4,0.0,910000.0,2.0,213.0,8.5,3044.0,4.0,2.0,1.0,428.0,136.0,1965.280723201647,24.0,-37.73466,144.94655,2.0,7485.0
17655.0,3,2.0,630000.0,2.0,37.0,8.5,3044.0,3.0,1.0,1.0,365.0,136.0,1965.280723201647,24.0,-37.72737,144.94593,2.0,7485.0
1371.0,1,2.0,910000.0,2.0,213.0,8.5,3044.0,1.0,1.0,1.0,75.0,136.0,1970.0,24.0,-37.7308,144.94004,2.0,7485.0
1470.0,2,1.0,910000.0,4.0,19.0,8.5,3044.0,2.0,1.0,1.0,155.0,112.0,2012.0,24.0,-37.72277,144.92287,2.0,7485.0
3871.0,3,2.0,1725000.0,0.0,184.0,3.5,3207.0,3.0,2.0,2.0,0.0,189.0,2000.0,18.0,-37.8429,144.94487,5.0,8648.0
17760.0,3,0.0,1325000.0,0.0,184.0,3.5,3207.0,3.0,2.0,2.0,133.0,136.0,1965.280723201647,18.0,-37.83522,144.93471,5.0,8648.0
20065.0,3,0.0,910000.0,0.0,184.0,3.5,3207.0,3.0,2.0,0.0,143.0,145.0,1920.0,18.0,-37.83657,144.94511,5.0,8648.0
9883.0,2,2.0,625000.0,2.0,28.0,3.5,3207.0,2.0,1.0,1.0,6830.0,136.0,1965.280723201647,18.0,-37.84432,144.94372,5.0,8648.0
17612.0,2,2.0,665000.0,5.0,56.0,3.5,3207.0,2.0,2.0,1.0,1472.0,81.0,2010.0,18.0,-37.84096,144.93791,5.0,8648.0
10415.0,3,0.0,1810000.0,0.0,184.0,4.6,3181.0,3.0,1.0,2.0,593.8109117762043,136.0,1965.280723201647,27.0,-37.85136,145.00925,5.0,7717.0
15841.0,3,0.0,1400000.0,7.0,142.0,4.6,3181.0,3.0,2.0,0.0,145.0,138.0,1880.0,27.0,-37.84957,144.9889,5.0,7717.0
10338.0,1,2.0,910000.0,0.0,347.0,4.6,3181.0,1.0,1.0,1.0,0.0,50.0,2013.0,27.0,-37.85188,144.99476,5.0,7717.0
6393.0,2,2.0,910000.0,2.0,28.0,4.6,3181.0,2.0,1.0,1.0,0.0,136.0,1965.280723201647,27.0,-37.85807,145.00173,5.0,7717.0
4091.0,3,0.0,850000.0,5.0,191.0,8.4,3072.0,3.0,1.0,2.0,485.0,136.0,1965.280723201647,6.0,-37.7383,145.02349,2.0,14577.0
16425.0,3,0.0,910000.0,2.0,213.0,8.4,3072.0,3.0,1.0,2.0,577.0,136.0,1965.280723201647,6.0,-37.75163,145.01834,2.0,14577.0
42.0,5,0.0,1400000.0,0.0,347.0,8.4,3072.0,5.0,2.0,2.0,558.0,217.0,1925.0,6.0,-37.73472,144.99658,2.0,14577.0
15283.0,3,0.0,930000.0,2.0,19.0,8.4,3072.0,3.0,1.0,0.0,357.0,136.0,1965.280723201647,6.0,-37.7377,144.98781,2.0,14577.0
